"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Oliveira F.G.S.; Bohn F.; Correia A.N.; Vasconcelos I.F.; de Lima-Neto P.","Oliveira, Francisco G.S. (57218681148); Bohn, F. (14420660900); Correia, Adriana N. (7103011076); Vasconcelos, Igor F. (57217845988); de Lima-Neto, Pedro (6602422097)","57218681148; 14420660900; 7103011076; 57217845988; 6602422097","Fe–Co coatings electrodeposited from eutectic mixture of choline chloride-urea: Physical characterizations and evaluation as electrocatalysts for the hydrogen evolution reaction","2021","Journal of Alloys and Compounds","851","","156330","","","","11","10.1016/j.jallcom.2020.156330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090017516&doi=10.1016%2fj.jallcom.2020.156330&partnerID=40&md5=b64d158724fe07816574b24540cf3a0f","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85090017516"
"de Souza E.C.; Gomes J.P.S.; Pimenta A.S.; de Azevedo T.K.B.; Pereira A.K.S.; Gomes R.M.; Brito J.O.; Dias Júnior A.F.","de Souza, Elias Costa (57211678039); Gomes, João Paulo Silva (57920077500); Pimenta, Alexandre Santos (56228389300); de Azevedo, Tatiane Kelly Barbosa (36600290300); Pereira, Allana Katiussya Silva (57201443545); Gomes, Regina Maria (57218263617); Brito, José Otávio (7101605642); Dias Júnior, Ananias Francisco (57094157500)","57211678039; 57920077500; 56228389300; 36600290300; 57201443545; 57218263617; 7101605642; 57094157500","Briquette production as a sustainable alternative for waste management in the tannin extraction industry","2023","Environmental Science and Pollution Research","30","7","","18078","18090","12","5","10.1007/s11356-022-23490-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139511087&doi=10.1007%2fs11356-022-23490-y&partnerID=40&md5=d62714289478080c142a4a5080737b84","Article","Final","","Scopus","2-s2.0-85139511087"
"Dziegielowski J.; Metcalfe B.; Villegas-Guzman P.; Martínez-Huitle C.A.; Gorayeb A.; Wenk J.; Di Lorenzo M.","Dziegielowski, Jakub (57218651247); Metcalfe, Benjamin (56647873300); Villegas-Guzman, Paola (55497689400); Martínez-Huitle, Carlos A. (6507655813); Gorayeb, Adryane (20435537200); Wenk, Jannis (39062359800); Di Lorenzo, Mirella (26655418400)","57218651247; 56647873300; 55497689400; 6507655813; 20435537200; 39062359800; 26655418400","Development of a functional stack of soil microbial fuel cells to power a water treatment reactor: From the lab to field trials in North East Brazil","2020","Applied Energy","278","","115680","","","","37","10.1016/j.apenergy.2020.115680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089847080&doi=10.1016%2fj.apenergy.2020.115680&partnerID=40&md5=79191d729015a70106ce18f8a5d46a91","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85089847080"
"Correia L.A.D.S.; da Silva J.E.; Calixto G.Q.; Melo D.M.A.; Braga R.M.","Correia, Luiz Augusto da Silva (57211288434); da Silva, Janduir Egito (57207816866); Calixto, Guilherme Quintela (56764224400); Melo, Dulce Maria de Araújo (9841064200); Braga, Renata Martins (55210068400)","57211288434; 57207816866; 56764224400; 9841064200; 55210068400","Pachira aquatica fruits shells valorization: Renewables phenolics through analytical pyrolysis study (Py-GC/MS); [Valorização das cascas dos frutos da pachira aquática: Fenólicos renováveis através de estudo analítico de pirólise (Py-GC/MS)]","2022","Ciencia Rural","52","2","e20210068","","","","9","10.1590/0103-8478CR20210068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114779786&doi=10.1590%2f0103-8478CR20210068&partnerID=40&md5=a55b3dfb59e52d93526e65490fdc96cb","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85114779786"
"Tromer R.M.; Freitas A.; Felix I.M.; Mortazavi B.; MacHado L.D.; Azevedo S.; Pereira L.F.C.","Tromer, Raphael M. (55979356800); Freitas, A. (37058730100); Felix, Isaac M. (57210019206); Mortazavi, Bohayra (24399312200); MacHado, L.D. (53264311400); Azevedo, S. (7005304386); Pereira, Luiz Felipe C. (55639140000)","55979356800; 37058730100; 57210019206; 24399312200; 53264311400; 7005304386; 55639140000","Electronic, optical and thermoelectric properties of boron-doped nitrogenated holey graphene","2020","Physical Chemistry Chemical Physics","22","37","","21147","21157","10","14","10.1039/d0cp02869j","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092437419&doi=10.1039%2fd0cp02869j&partnerID=40&md5=606fe13f91739fa93daa7b7bd473c40b","Article","Final","","Scopus","2-s2.0-85092437419"
"de Oliveira P.C.; Arantes Costa J.C.; de Paula Toro P.G.","de Oliveira, Paulo César (59207550900); Arantes Costa, João Carlos (6504209368); de Paula Toro, Paulo Gilberto (59207186000)","59207550900; 6504209368; 59207186000","Aero-structural Analysis of a Scramjet Technology Demonstrator Designed to Operate at an Altitude of 23 km at Mach 5.8","2024","Flow, Turbulence and Combustion","","","","","","","0","10.1007/s10494-024-00564-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197694896&doi=10.1007%2fs10494-024-00564-0&partnerID=40&md5=628085a49fddbeb14b7988dc726f7ab1","Article","Article in press","","Scopus","2-s2.0-85197694896"
"Henrique J.M.M.; Monteiro M.K.S.; Cardozo J.C.; Martínez-Huitle C.A.; da Silva D.R.; dos Santos E.V.","Henrique, João M.M. (53063777400); Monteiro, Mayra K.S. (23566839800); Cardozo, Jussara C. (57200438665); Martínez-Huitle, Carlos A. (6507655813); da Silva, Djalma R. (8342072100); dos Santos, Elisama V. (57213395188)","53063777400; 23566839800; 57200438665; 6507655813; 8342072100; 57213395188","Integrated-electrochemical approaches powered by photovoltaic energy for detecting and treating paracetamol in water","2020","Journal of Electroanalytical Chemistry","876","","114734","","","","25","10.1016/j.jelechem.2020.114734","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092018596&doi=10.1016%2fj.jelechem.2020.114734&partnerID=40&md5=01a82bde279741f6e020f53234794a47","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85092018596"
"Martins de Farias A.J.; da Silva A.N.; Oliveira A.C.; do Carmo J.V.C.; Saraiva G.D.; Juca R.F.; Morales M.A.; Lang R.; Jiménez-Jiménez J.; Rodríguez-Castellón E.","Martins de Farias, Antonio J. (58731476600); da Silva, Antonio N. (55337033200); Oliveira, Alcineia C. (12759390300); do Carmo, Jose Vitor C. (57204712435); Saraiva, Gilberto D. (8970072300); Juca, Rai F. (57226367062); Morales, Marco A. (7202590326); Lang, Rossano (57197854234); Jiménez-Jiménez, José (6603933024); Rodríguez-Castellón, Enrique (7006359835)","58731476600; 55337033200; 12759390300; 57204712435; 8970072300; 57226367062; 7202590326; 57197854234; 6603933024; 7006359835","Catalytic Performances of the Nano FeCo Solids for Biofuel Additives Production: Incorporation of Promoter Effects on the Stability of the Catalysts","2023","Energy and Fuels","37","22","","17328","17344","16","1","10.1021/acs.energyfuels.3c02881","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178216948&doi=10.1021%2facs.energyfuels.3c02881&partnerID=40&md5=df80cd45e0b18356d501fc4582be4f5e","Article","Final","","Scopus","2-s2.0-85178216948"
"Medeiros H.A.D.; Chiavone-Filho O.; Rios R.B.","Medeiros, Hugo A.D. (57781887400); Chiavone-Filho, Osvaldo (6601905641); Rios, Rafael B. (26428531200)","57781887400; 6601905641; 26428531200","Influence of estimated physical constants and vapor pressure for esters in the methanol/ethanol recovery column for biodiesel production","2020","Fuel","276","","118040","","","","7","10.1016/j.fuel.2020.118040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084575280&doi=10.1016%2fj.fuel.2020.118040&partnerID=40&md5=83a4bbeb4a0c009345ff6057b91c770c","Article","Final","","Scopus","2-s2.0-85084575280"
"Queiroz De Medeiros S.; Borges Nogueira M.; Quezado Gurgel Magalhães G.","Queiroz De Medeiros, Sérgio (58771197200); Borges Nogueira, Marcelo (50661492500); Quezado Gurgel Magalhães, Gustavo (58771162400)","58771197200; 50661492500; 58771162400","Analyzing the Time x Energy Relation in C++ Solutions Mined from a Programming Contest Site","2023","ACM International Conference Proceeding Series","","","","64","72","8","0","10.1145/3624309.3624312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180126860&doi=10.1145%2f3624309.3624312&partnerID=40&md5=c88161a18b773ff977730116d250c4a0","Conference paper","Final","","Scopus","2-s2.0-85180126860"
"Lucena A.N.; Freire-Junior R.C.S.; Goncalves L.M.G.","Lucena, Alysson Nascimento (57221819696); Freire-Junior, Raimundo Carlos Silverio (36979704500); Goncalves, Luiz Marcos Garcia (58069927800)","57221819696; 36979704500; 58069927800","Unmanned Aerial Vehicle with Hybrid Lift and Propulsion","2021","2021 Latin American Robotics Symposium, 2021 Brazilian Symposium on Robotics, and 2021 Workshop on Robotics in Education, LARS-SBR-WRE 2021","","","","36","41","5","1","10.1109/LARS/SBR/WRE54079.2021.9605409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123469285&doi=10.1109%2fLARS%2fSBR%2fWRE54079.2021.9605409&partnerID=40&md5=7712031c66032f90b89752b66ede75a4","Conference paper","Final","","Scopus","2-s2.0-85123469285"
"Tuchtenhagen P.; Carvalho G.G.D.; Martins G.; Silva P.E.D.; Oliveira C.P.D.; de Melo Barbosa Andrade L.; Araújo J.M.D.; Mutti P.R.; Lucio P.S.; Silva C.M.S.E.","Tuchtenhagen, Patrícia (57211915586); Carvalho, Gilvani Gomes de (57211915605); Martins, Guilherme (57211916444); Silva, Pollyanne Evangelista da (57211927393); Oliveira, Cristiano Prestrelo de (35067808700); de Melo Barbosa Andrade, Lara (57189848395); Araújo, João Medeiros de (57213245421); Mutti, Pedro Rodrigues (57207758395); Lucio, Paulo Sérgio (55963139800); Silva, Cláudio Moisés Santos e (57215141564)","57211915586; 57211915605; 57211916444; 57211927393; 35067808700; 57189848395; 57213245421; 57207758395; 55963139800; 57215141564","WRF model assessment for wind intensity and power density simulation in the southern coast of Brazil","2020","Energy","190","","116341","","","","8","10.1016/j.energy.2019.116341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075346021&doi=10.1016%2fj.energy.2019.116341&partnerID=40&md5=1728e7aadab0603a458a05272097b512","Article","Final","","Scopus","2-s2.0-85075346021"
"Diógenes J.R.F.; Claro J.; Rodrigues J.C.","Diógenes, Jamil Ramsi Farkat (57205377054); Claro, João (55112135600); Rodrigues, José Coelho (56559299000)","57205377054; 55112135600; 56559299000","Barriers to onshore wind farm implementation in Brazil","2019","Energy Policy","128","","","253","266","13","25","10.1016/j.enpol.2018.12.062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059814905&doi=10.1016%2fj.enpol.2018.12.062&partnerID=40&md5=6644ae504c6f4475031f7fb70da6c17d","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85059814905"
"de Paula Y.L.; da Silva P.C.M.","de Paula, Yara Lemos (57398698900); da Silva, Paulo César Moura (36536890700)","57398698900; 36536890700","Multicriteria spatial model for the implementation of wind turbines aimed at reducing environmental impacts; [O modelo espacial multicritérios para implantação de aerogeradores visando a redução de impactos ambientais]","2024","Revista em Agronegocio e Meio Ambiente","17","1","e10919","","","","0","10.17765/2176-9168.2024v17n1e10919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85189819680&doi=10.17765%2f2176-9168.2024v17n1e10919&partnerID=40&md5=e74cff4834e21d48dd6bc93cd6b5981a","Article","Final","","Scopus","2-s2.0-85189819680"
"Câmara P.C.F.D.; Morais S.C.D.; Marques N.D.N.; de Souza E.A.; Gasparotto L.H.D.S.; Balaban R.D.C.","Câmara, Paulo César França da (58562510800); Morais, Stéphanie Cavalcante de (58562510900); Marques, Nívia do Nascimento (55503104600); de Souza, Elessandre Alves (57226102953); Gasparotto, Luiz Henrique da Silva (57268324300); Balaban, Rosangela de Carvalho (23090027600)","58562510800; 58562510900; 55503104600; 57226102953; 57268324300; 23090027600","Polyacrylamide and polyethylenimine mixed hydrogels tailored with crude glycerol for conformance fluids: Gelation performance and thermal stability","2023","Fuel","354","","129376","","","","0","10.1016/j.fuel.2023.129376","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169809958&doi=10.1016%2fj.fuel.2023.129376&partnerID=40&md5=dda8ee331d18f620940fda8308d0989f","Article","Final","","Scopus","2-s2.0-85169809958"
"Lucena A.N.; Goncalves L.M.G.","Lucena, Alysson N. (57221819696); Goncalves, Luiz M.G. (58069927800)","57221819696; 58069927800","Towards a Double Hybrid VTOL UAV System∗∗This work was supported by CAPES grant number 001","2020","2020 Latin American Robotics Symposium, 2020 Brazilian Symposium on Robotics and 2020 Workshop on Robotics in Education, LARS-SBR-WRE 2020","","","9307065","","","","1","10.1109/LARS/SBR/WRE51543.2020.9307065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100316730&doi=10.1109%2fLARS%2fSBR%2fWRE51543.2020.9307065&partnerID=40&md5=fc1306d89e187ebbe5a6546b5b99395f","Conference paper","Final","","Scopus","2-s2.0-85100316730"
"Costa I.O.; Morais J.R.F.; de Medeiros Dantas J.M.; Gonçalves L.R.B.; dos Santos E.S.; Rios N.S.","Costa, Isabela Oliveira (58027420900); Morais, Jéssica Renaly Fernandes (58511849800); de Medeiros Dantas, Julia Maria (57219125638); Gonçalves, Luciana Rocha Barros (7103169186); dos Santos, Everaldo Silvino (57212415337); Rios, Nathália Saraiva (57191074032)","58027420900; 58511849800; 57219125638; 7103169186; 57212415337; 57191074032","Enzyme immobilization technology as a tool to innovate in the production of biofuels: A special review of the Cross-Linked Enzyme Aggregates (CLEAs) strategy","2023","Enzyme and Microbial Technology","170","","110300","","","","8","10.1016/j.enzmictec.2023.110300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166196677&doi=10.1016%2fj.enzmictec.2023.110300&partnerID=40&md5=ef7ee23308cadc6d3397ebdd03ef35b0","Article","Final","","Scopus","2-s2.0-85166196677"
"Moura B.M.P.; Schneider G.B.; Yamin A.C.; Santos H.; Reiser R.H.S.; Bedregal B.","Moura, Bruno M.P. (57192543718); Schneider, Guilherme B. (57203007664); Yamin, Adenauer C. (6603919582); Santos, Helida (16644066900); Reiser, Renata H.S. (8240172800); Bedregal, Benjamin (15520790700)","57192543718; 57203007664; 6603919582; 16644066900; 8240172800; 15520790700","Interval-valued Fuzzy Logic approach for overloaded hosts in consolidation of virtual machines in cloud computing","2022","Fuzzy Sets and Systems","446","","","144","166","22","16","10.1016/j.fss.2021.03.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102796206&doi=10.1016%2fj.fss.2021.03.001&partnerID=40&md5=150abfe07089f69b26e9ad8c608b5299","Article","Final","","Scopus","2-s2.0-85102796206"
"Oliveira Costa T.K.; Santos S.B.F.; Silva C.B.; de Barros Neto E.L.; Pereira C.G.; de Freitas N.L.","Oliveira Costa, T.K. (57288512000); Santos, S.B.F. (58354834800); Silva, C.B. (57226547282); de Barros Neto, E.L. (57226546272); Pereira, C.G. (7202964477); de Freitas, N.L. (23472894500)","57288512000; 58354834800; 57226547282; 57226546272; 7202964477; 23472894500","Microstructure and morphology of mechanically sulfated acid catalysts of α-Al2O3","2021","Ceramica","67","383","","308","315","7","0","10.1590/0366-69132021673833017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116624932&doi=10.1590%2f0366-69132021673833017&partnerID=40&md5=b57ebc77ead9125ddadf949fbcb7c12c","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85116624932"
"Celino K.N.; Fernandes R.D.S.; de Morais S.C.; de Souza E.A.; Balaban R.D.C.","Celino, Karoline Nóbrega (57266832300); Fernandes, Rafael da Silva (57216893651); de Morais, Stéphanie Cavalcante (53986174700); de Souza, Elessandre Alves (57226102953); Balaban, Rosangela de Carvalho (23090027600)","57266832300; 57216893651; 53986174700; 57226102953; 23090027600","Emulsion-based drilling fluids: Rheological properties preservation facing changes on the temperature, pressure and dispersed phase","2022","Journal of Molecular Liquids","352","","118753","","","","5","10.1016/j.molliq.2022.118753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124630578&doi=10.1016%2fj.molliq.2022.118753&partnerID=40&md5=84f67887a5672816d536ab0357f99334","Article","Final","","Scopus","2-s2.0-85124630578"
"da Silva J.E.; Calixto G.Q.; de Araújo Medeiros R.L.B.; de Freitas Melo M.A.; de Araújo Melo D.M.; de Carvalho L.P.; Braga R.M.","da Silva, Janduir Egito (57207816866); Calixto, Guilherme Quintela (56764224400); de Araújo Medeiros, Rodolfo Luiz Bezerra (56272344800); de Freitas Melo, Marcus Antônio (7102354647); de Araújo Melo, Dulce Maria (57223021069); de Carvalho, Luiz Paulo (7006048932); Braga, Renata Martins (55210068400)","57207816866; 56764224400; 56272344800; 7102354647; 57223021069; 7006048932; 55210068400","Colored cotton wastes valuation through thermal and catalytic reforming of pyrolysis vapors (Py-GC/MS)","2021","Scientific Reports","11","1","16087","","","","8","10.1038/s41598-021-95043-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112048093&doi=10.1038%2fs41598-021-95043-1&partnerID=40&md5=16b7e8d31fa37b2b38ebb6ee863a3a8b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85112048093"
"Zomer C.; Custódio I.; Goulart S.; Mantelli S.; Martins G.; Campos R.; Pinto G.; Rüther R.","Zomer, C. (39561709800); Custódio, I. (57219439449); Goulart, S. (57220057120); Mantelli, S. (35174874000); Martins, G. (57217224907); Campos, R. (57205403244); Pinto, G. (57220520312); Rüther, R. (6701868387)","39561709800; 57219439449; 57220057120; 35174874000; 57217224907; 57205403244; 57220520312; 6701868387","Energy balance and performance assessment of PV systems installed at a positive-energy building (PEB) solar energy research centre","2020","Solar Energy","212","","","258","274","16","24","10.1016/j.solener.2020.10.080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096644501&doi=10.1016%2fj.solener.2020.10.080&partnerID=40&md5=8f95efa4709af82da3c64d1f6951dbd2","Article","Final","","Scopus","2-s2.0-85096644501"
